year,price,data_year,scenario,fuel,region,dollar_year
2040,4.25413,2025,no_111d,naturalgas,p55,2024
2041,4.33949,2025,no_111d,naturalgas,p55,2024
2042,4.3816,2025,no_111d,naturalgas,p55,2024
2043,4.41756,2025,no_111d,naturalgas,p55,2024
2044,4.45682,2025,no_111d,naturalgas,p55,2024
2045,4.50002,2025,no_111d,naturalgas,p55,2024
2046,4.59789,2025,no_111d,naturalgas,p55,2024
2047,4.58544,2025,no_111d,naturalgas,p55,2024
2048,4.59731,2025,no_111d,naturalgas,p55,2024
2049,4.60056,2025,no_111d,naturalgas,p55,2024
2050,4.61844,2025,no_111d,naturalgas,p55,2024
2024,2.60507,2025,reference,naturalgas,p55,2024
2025,3.16205,2025,reference,naturalgas,p55,2024
2026,3.07614,2025,reference,naturalgas,p55,2024
2027,3.05424,2025,reference,naturalgas,p55,2024
2028,3.19538,2025,reference,naturalgas,p55,2024
2029,3.39827,2025,reference,naturalgas,p55,2024
2030,3.64615,2025,reference,naturalgas,p55,2024
2031,3.76286,2025,reference,naturalgas,p55,2024
2032,4.42306,2025,reference,naturalgas,p55,2024
2033,4.70428,2025,reference,naturalgas,p55,2024
2034,4.77269,2025,reference,naturalgas,p55,2024
2035,4.78419,2025,reference,naturalgas,p55,2024
2036,4.78031,2025,reference,naturalgas,p55,2024
2037,4.67206,2025,reference,naturalgas,p55,2024
2038,4.56643,2025,reference,naturalgas,p55,2024
2039,4.40844,2025,reference,naturalgas,p55,2024
2040,4.49125,2025,reference,naturalgas,p55,2024
2041,4.64909,2025,reference,naturalgas,p55,2024
2042,4.7518,2025,reference,naturalgas,p55,2024
2043,4.80734,2025,reference,naturalgas,p55,2024
2044,4.81776,2025,reference,naturalgas,p55,2024
2045,4.83917,2025,reference,naturalgas,p55,2024
2046,4.94519,2025,reference,naturalgas,p55,2024
2047,4.90954,2025,reference,naturalgas,p55,2024
2048,4.8591,2025,reference,naturalgas,p55,2024
2049,4.77422,2025,reference,naturalgas,p55,2024
2050,4.79185,2025,reference,naturalgas,p55,2024
2024,0.753328,2025,no_111d,uranium,p55,2024
2025,0.753262,2025,no_111d,uranium,p55,2024
2026,0.753186,2025,no_111d,uranium,p55,2024
2027,0.753121,2025,no_111d,uranium,p55,2024
2028,0.753056,2025,no_111d,uranium,p55,2024
2029,0.75298,2025,no_111d,uranium,p55,2024
2030,0.752914,2025,no_111d,uranium,p55,2024
2031,0.752838,2025,no_111d,uranium,p55,2024
2032,0.752773,2025,no_111d,uranium,p55,2024
2033,0.752708,2025,no_111d,uranium,p55,2024
2034,0.752632,2025,no_111d,uranium,p55,2024
2035,0.752567,2025,no_111d,uranium,p55,2024
2036,0.752491,2025,no_111d,uranium,p55,2024
2037,0.752425,2025,no_111d,uranium,p55,2024
2038,0.75236,2025,no_111d,uranium,p55,2024
2039,0.752284,2025,no_111d,uranium,p55,2024
2040,0.752219,2025,no_111d,uranium,p55,2024
2041,0.752154,2025,no_111d,uranium,p55,2024
2042,0.752078,2025,no_111d,uranium,p55,2024
2043,0.752012,2025,no_111d,uranium,p55,2024
2044,0.751936,2025,no_111d,uranium,p55,2024
2045,0.751871,2025,no_111d,uranium,p55,2024
2046,0.751806,2025,no_111d,uranium,p55,2024
2047,0.75173,2025,no_111d,uranium,p55,2024
2048,0.751665,2025,no_111d,uranium,p55,2024
2049,0.751599,2025,no_111d,uranium,p55,2024
2050,0.751523,2025,no_111d,uranium,p55,2024
2024,0.753328,2025,reference,uranium,p55,2024
2025,0.753262,2025,reference,uranium,p55,2024
2026,0.753186,2025,reference,uranium,p55,2024
2027,0.753121,2025,reference,uranium,p55,2024
2028,0.753056,2025,reference,uranium,p55,2024
2029,0.75298,2025,reference,uranium,p55,2024
2030,0.752914,2025,reference,uranium,p55,2024
2031,0.752838,2025,reference,uranium,p55,2024
2032,0.752773,2025,reference,uranium,p55,2024
2033,0.752708,2025,reference,uranium,p55,2024
2034,0.752632,2025,reference,uranium,p55,2024
2035,0.752567,2025,reference,uranium,p55,2024
2036,0.752491,2025,reference,uranium,p55,2024
2037,0.752425,2025,reference,uranium,p55,2024
2038,0.75236,2025,reference,uranium,p55,2024
2039,0.752284,2025,reference,uranium,p55,2024
2040,0.752219,2025,reference,uranium,p55,2024
2041,0.752154,2025,reference,uranium,p55,2024
2042,0.752078,2025,reference,uranium,p55,2024
2043,0.752012,2025,reference,uranium,p55,2024
2044,0.751936,2025,reference,uranium,p55,2024
2045,0.751871,2025,reference,uranium,p55,2024
2046,0.751806,2025,reference,uranium,p55,2024
2047,0.75173,2025,reference,uranium,p55,2024
2048,0.751665,2025,reference,uranium,p55,2024
2049,0.751599,2025,reference,uranium,p55,2024
2050,0.751523,2025,reference,uranium,p55,2024
2024,2.16276,2025,no_111d,coal,p56,2024
2025,2.16306,2025,no_111d,coal,p56,2024
2026,2.17998,2025,no_111d,coal,p56,2024
2027,2.16102,2025,no_111d,coal,p56,2024
2028,2.12957,2025,no_111d,coal,p56,2024
2029,2.11187,2025,no_111d,coal,p56,2024
2030,2.07376,2025,no_111d,coal,p56,2024
2031,2.05911,2025,no_111d,coal,p56,2024
2032,2.0475,2025,no_111d,coal,p56,2024
2033,2.05567,2025,no_111d,coal,p56,2024
2034,2.05776,2025,no_111d,coal,p56,2024
2035,2.05793,2025,no_111d,coal,p56,2024
2036,2.0587,2025,no_111d,coal,p56,2024
2037,2.0875,2025,no_111d,coal,p56,2024
2038,2.0852,2025,no_111d,coal,p56,2024
2039,2.0764,2025,no_111d,coal,p56,2024
2040,2.07448,2025,no_111d,coal,p56,2024
2041,2.07005,2025,no_111d,coal,p56,2024
2042,2.0667,2025,no_111d,coal,p56,2024
2043,2.06545,2025,no_111d,coal,p56,2024
2044,2.07071,2025,no_111d,coal,p56,2024
2045,2.07486,2025,no_111d,coal,p56,2024
2046,2.08858,2025,no_111d,coal,p56,2024
2047,2.0946,2025,no_111d,coal,p56,2024
2048,2.08851,2025,no_111d,coal,p56,2024
2049,2.09841,2025,no_111d,coal,p56,2024
2050,2.10551,2025,no_111d,coal,p56,2024
2024,2.16299,2025,reference,coal,p56,2024
2025,2.1643,2025,reference,coal,p56,2024
2026,2.17927,2025,reference,coal,p56,2024
2027,2.14986,2025,reference,coal,p56,2024
2028,2.1326,2025,reference,coal,p56,2024
2029,2.11144,2025,reference,coal,p56,2024
2030,2.06602,2025,reference,coal,p56,2024
2031,2.04706,2025,reference,coal,p56,2024
2032,2.12777,2025,reference,coal,p56,2024
2033,2.11568,2025,reference,coal,p56,2024
2034,2.11153,2025,reference,coal,p56,2024
2035,2.10792,2025,reference,coal,p56,2024
2036,2.11523,2025,reference,coal,p56,2024
2037,2.12249,2025,reference,coal,p56,2024
2038,2.12147,2025,reference,coal,p56,2024
2039,2.12645,2025,reference,coal,p56,2024
2040,2.12549,2025,reference,coal,p56,2024
2041,2.12588,2025,reference,coal,p56,2024
2042,2.12351,2025,reference,coal,p56,2024
2043,2.12871,2025,reference,coal,p56,2024
2044,2.13164,2025,reference,coal,p56,2024
2045,2.13306,2025,reference,coal,p56,2024
2046,0.0,2025,reference,coal,p56,2024
2047,0.0,2025,reference,coal,p56,2024
2048,0.0,2025,reference,coal,p56,2024
2049,0.0,2025,reference,coal,p56,2024
2050,0.0,2025,reference,coal,p56,2024
2024,23.8527,2025,no_111d,distillate,p56,2024
2024,8.83516,2025,no_111d,distillate,p56,2024
2024,9.91313,2025,no_111d,distillate,p56,2024
2025,22.5812,2025,no_111d,distillate,p56,2024
2025,10.011,2025,no_111d,distillate,p56,2024
2025,7.9823,2025,no_111d,distillate,p56,2024
2026,21.3192,2025,no_111d,distillate,p56,2024
2026,9.77979,2025,no_111d,distillate,p56,2024
2026,7.51727,2025,no_111d,distillate,p56,2024
2027,20.8083,2025,no_111d,distillate,p56,2024
2027,9.59223,2025,no_111d,distillate,p56,2024
2027,7.67943,2025,no_111d,distillate,p56,2024
2028,20.4548,2025,no_111d,distillate,p56,2024
2028,9.74063,2025,no_111d,distillate,p56,2024
2028,7.92051,2025,no_111d,distillate,p56,2024
2029,20.1593,2025,no_111d,distillate,p56,2024
2029,9.89552,2025,no_111d,distillate,p56,2024
2029,8.23572,2025,no_111d,distillate,p56,2024
2030,19.8851,2025,no_111d,distillate,p56,2024
2030,10.1091,2025,no_111d,distillate,p56,2024
2030,8.58262,2025,no_111d,distillate,p56,2024
2031,19.966,2025,no_111d,distillate,p56,2024
2031,10.2799,2025,no_111d,distillate,p56,2024
2031,8.6592,2025,no_111d,distillate,p56,2024
2032,19.9033,2025,no_111d,distillate,p56,2024
2032,10.6716,2025,no_111d,distillate,p56,2024
2032,8.65014,2025,no_111d,distillate,p56,2024
2033,20.2966,2025,no_111d,distillate,p56,2024
2033,11.1221,2025,no_111d,distillate,p56,2024
2033,8.92938,2025,no_111d,distillate,p56,2024
2034,20.4257,2025,no_111d,distillate,p56,2024
2034,11.4548,2025,no_111d,distillate,p56,2024
2034,9.06803,2025,no_111d,distillate,p56,2024
2035,20.6424,2025,no_111d,distillate,p56,2024
2035,11.7798,2025,no_111d,distillate,p56,2024
2035,9.2844,2025,no_111d,distillate,p56,2024
2036,20.6207,2025,no_111d,distillate,p56,2024
2036,11.9368,2025,no_111d,distillate,p56,2024
2036,9.28655,2025,no_111d,distillate,p56,2024
2037,20.8086,2025,no_111d,distillate,p56,2024
2037,13.1432,2025,no_111d,distillate,p56,2024
2037,9.37188,2025,no_111d,distillate,p56,2024
2038,20.922,2025,no_111d,distillate,p56,2024
2038,12.9867,2025,no_111d,distillate,p56,2024
2038,9.4407,2025,no_111d,distillate,p56,2024
2039,21.0688,2025,no_111d,distillate,p56,2024
2039,12.9673,2025,no_111d,distillate,p56,2024
2039,9.5251,2025,no_111d,distillate,p56,2024
2040,21.2419,2025,no_111d,distillate,p56,2024
2040,12.8619,2025,no_111d,distillate,p56,2024
2040,9.55842,2025,no_111d,distillate,p56,2024
2041,21.5728,2025,no_111d,distillate,p56,2024
2041,12.9034,2025,no_111d,distillate,p56,2024
2041,9.7051,2025,no_111d,distillate,p56,2024
2042,21.725,2025,no_111d,distillate,p56,2024
2042,12.905,2025,no_111d,distillate,p56,2024
2042,9.89334,2025,no_111d,distillate,p56,2024
2043,21.6437,2025,no_111d,distillate,p56,2024
2043,12.962,2025,no_111d,distillate,p56,2024
2043,9.84061,2025,no_111d,distillate,p56,2024
2044,22.1818,2025,no_111d,distillate,p56,2024
2044,13.0112,2025,no_111d,distillate,p56,2024
2044,9.96285,2025,no_111d,distillate,p56,2024
2045,22.4187,2025,no_111d,distillate,p56,2024
2045,13.1617,2025,no_111d,distillate,p56,2024
2045,9.72852,2025,no_111d,distillate,p56,2024
2046,22.8189,2025,no_111d,distillate,p56,2024
2046,13.3383,2025,no_111d,distillate,p56,2024
2046,10.1055,2025,no_111d,distillate,p56,2024
2047,22.8417,2025,no_111d,distillate,p56,2024
2047,13.5021,2025,no_111d,distillate,p56,2024
2047,10.0975,2025,no_111d,distillate,p56,2024
2048,22.7017,2025,no_111d,distillate,p56,2024
2048,13.5741,2025,no_111d,distillate,p56,2024
2048,10.3031,2025,no_111d,distillate,p56,2024
2049,23.0814,2025,no_111d,distillate,p56,2024
2049,12.4948,2025,no_111d,distillate,p56,2024
2049,10.5029,2025,no_111d,distillate,p56,2024
2050,23.1453,2025,no_111d,distillate,p56,2024
2050,12.5416,2025,no_111d,distillate,p56,2024
2050,10.8046,2025,no_111d,distillate,p56,2024
2024,23.8527,2025,reference,distillate,p56,2024
2024,8.81845,2025,reference,distillate,p56,2024
2024,9.91313,2025,reference,distillate,p56,2024
2025,22.5812,2025,reference,distillate,p56,2024
2025,9.82695,2025,reference,distillate,p56,2024
2025,7.9823,2025,reference,distillate,p56,2024
2026,21.252,2025,reference,distillate,p56,2024
2026,9.64954,2025,reference,distillate,p56,2024
2026,7.47651,2025,reference,distillate,p56,2024
2027,20.752,2025,reference,distillate,p56,2024
2027,9.49441,2025,reference,distillate,p56,2024
2027,7.6467,2025,reference,distillate,p56,2024
2028,20.3959,2025,reference,distillate,p56,2024
2028,9.63484,2025,reference,distillate,p56,2024
2028,7.8784,2025,reference,distillate,p56,2024
2029,20.0755,2025,reference,distillate,p56,2024
2029,9.83247,2025,reference,distillate,p56,2024
2029,8.16213,2025,reference,distillate,p56,2024
2030,19.8113,2025,reference,distillate,p56,2024
2030,10.0623,2025,reference,distillate,p56,2024
2030,8.51989,2025,reference,distillate,p56,2024
2031,19.8811,2025,reference,distillate,p56,2024
2031,10.202,2025,reference,distillate,p56,2024
2031,8.59587,2025,reference,distillate,p56,2024
2032,19.779,2025,reference,distillate,p56,2024
2032,10.7392,2025,reference,distillate,p56,2024
2032,8.58167,2025,reference,distillate,p56,2024
2033,20.1715,2025,reference,distillate,p56,2024
2033,11.2605,2025,reference,distillate,p56,2024
2033,8.85312,2025,reference,distillate,p56,2024
2034,20.2869,2025,reference,distillate,p56,2024
2034,11.5895,2025,reference,distillate,p56,2024
2034,8.9739,2025,reference,distillate,p56,2024
2035,20.4304,2025,reference,distillate,p56,2024
2035,11.7673,2025,reference,distillate,p56,2024
2035,9.12166,2025,reference,distillate,p56,2024
2036,20.5105,2025,reference,distillate,p56,2024
2036,11.7682,2025,reference,distillate,p56,2024
2036,9.17673,2025,reference,distillate,p56,2024
2037,20.665,2025,reference,distillate,p56,2024
2037,11.6877,2025,reference,distillate,p56,2024
2037,9.24295,2025,reference,distillate,p56,2024
2038,20.8648,2025,reference,distillate,p56,2024
2038,11.6175,2025,reference,distillate,p56,2024
2038,9.3752,2025,reference,distillate,p56,2024
2039,20.9633,2025,reference,distillate,p56,2024
2039,11.5374,2025,reference,distillate,p56,2024
2039,9.41618,2025,reference,distillate,p56,2024
2040,21.1136,2025,reference,distillate,p56,2024
2040,11.5534,2025,reference,distillate,p56,2024
2040,9.47954,2025,reference,distillate,p56,2024
2041,21.3723,2025,reference,distillate,p56,2024
2041,11.6249,2025,reference,distillate,p56,2024
2041,9.51008,2025,reference,distillate,p56,2024
2042,21.4592,2025,reference,distillate,p56,2024
2042,11.7333,2025,reference,distillate,p56,2024
2042,9.75264,2025,reference,distillate,p56,2024
2043,21.799,2025,reference,distillate,p56,2024
2043,11.8666,2025,reference,distillate,p56,2024
2043,9.73549,2025,reference,distillate,p56,2024
2044,21.985,2025,reference,distillate,p56,2024
2044,11.951,2025,reference,distillate,p56,2024
2044,9.57812,2025,reference,distillate,p56,2024
2045,22.0532,2025,reference,distillate,p56,2024
2045,12.0202,2025,reference,distillate,p56,2024
2045,9.64691,2025,reference,distillate,p56,2024
2046,22.3019,2025,reference,distillate,p56,2024
2046,12.093,2025,reference,distillate,p56,2024
2046,9.91093,2025,reference,distillate,p56,2024
2047,22.8695,2025,reference,distillate,p56,2024
2047,12.1338,2025,reference,distillate,p56,2024
2047,10.3889,2025,reference,distillate,p56,2024
2048,22.8767,2025,reference,distillate,p56,2024
2048,12.1106,2025,reference,distillate,p56,2024
2048,10.4062,2025,reference,distillate,p56,2024
2049,22.9105,2025,reference,distillate,p56,2024
2049,12.0431,2025,reference,distillate,p56,2024
2049,10.4766,2025,reference,distillate,p56,2024
2050,22.9954,2025,reference,distillate,p56,2024
2050,12.0617,2025,reference,distillate,p56,2024
2050,10.7906,2025,reference,distillate,p56,2024
2024,2.18998,2025,no_111d,naturalgas,p56,2024
2025,2.721,2025,no_111d,naturalgas,p56,2024
2026,2.5972,2025,no_111d,naturalgas,p56,2024
2027,2.53418,2025,no_111d,naturalgas,p56,2024
2028,2.69706,2025,no_111d,naturalgas,p56,2024
2029,2.90423,2025,no_111d,naturalgas,p56,2024
2030,3.12648,2025,no_111d,naturalgas,p56,2024
2031,3.28151,2025,no_111d,naturalgas,p56,2024
2032,3.51064,2025,no_111d,naturalgas,p56,2024
2033,3.77193,2025,no_111d,naturalgas,p56,2024
2034,4.02841,2025,no_111d,naturalgas,p56,2024
2035,4.27718,2025,no_111d,naturalgas,p56,2024
2036,4.40606,2025,no_111d,naturalgas,p56,2024
2037,4.4359,2025,no_111d,naturalgas,p56,2024
2038,4.33497,2025,no_111d,naturalgas,p56,2024
2039,4.27244,2025,no_111d,naturalgas,p56,2024
2040,4.30124,2025,no_111d,naturalgas,p56,2024
2041,4.35368,2025,no_111d,naturalgas,p56,2024
2042,4.43314,2025,no_111d,naturalgas,p56,2024
2043,4.5423,2025,no_111d,naturalgas,p56,2024
2044,4.64309,2025,no_111d,naturalgas,p56,2024
2045,4.70874,2025,no_111d,naturalgas,p56,2024
2046,4.77762,2025,no_111d,naturalgas,p56,2024
2047,4.7863,2025,no_111d,naturalgas,p56,2024
2048,4.8293,2025,no_111d,naturalgas,p56,2024
2049,4.88232,2025,no_111d,naturalgas,p56,2024
2050,4.90304,2025,no_111d,naturalgas,p56,2024
2024,2.19948,2025,reference,naturalgas,p56,2024
2025,2.70288,2025,reference,naturalgas,p56,2024
2026,2.60255,2025,reference,naturalgas,p56,2024
2027,2.54922,2025,reference,naturalgas,p56,2024
2028,2.70175,2025,reference,naturalgas,p56,2024
2029,2.9106,2025,reference,naturalgas,p56,2024
2030,3.16397,2025,reference,naturalgas,p56,2024
2031,3.30385,2025,reference,naturalgas,p56,2024
2032,3.84349,2025,reference,naturalgas,p56,2024
2033,4.21437,2025,reference,naturalgas,p56,2024
2034,4.40955,2025,reference,naturalgas,p56,2024
2035,4.42584,2025,reference,naturalgas,p56,2024
2036,4.37445,2025,reference,naturalgas,p56,2024
2037,4.31736,2025,reference,naturalgas,p56,2024
2038,4.27312,2025,reference,naturalgas,p56,2024
2039,4.23382,2025,reference,naturalgas,p56,2024
2040,4.30559,2025,reference,naturalgas,p56,2024
2041,4.43241,2025,reference,naturalgas,p56,2024
2042,4.54838,2025,reference,naturalgas,p56,2024
2043,4.70485,2025,reference,naturalgas,p56,2024
2044,4.81343,2025,reference,naturalgas,p56,2024
2045,4.85813,2025,reference,naturalgas,p56,2024
2046,4.92335,2025,reference,naturalgas,p56,2024
2047,5.00192,2025,reference,naturalgas,p56,2024
2048,5.00076,2025,reference,naturalgas,p56,2024
2049,4.94691,2025,reference,naturalgas,p56,2024
2050,4.90441,2025,reference,naturalgas,p56,2024
2024,0.753328,2025,no_111d,uranium,p56,2024
2025,0.753262,2025,no_111d,uranium,p56,2024
2026,0.753186,2025,no_111d,uranium,p56,2024
2027,0.753121,2025,no_111d,uranium,p56,2024
2028,0.753056,2025,no_111d,uranium,p56,2024
2029,0.75298,2025,no_111d,uranium,p56,2024
2030,0.752914,2025,no_111d,uranium,p56,2024
2031,0.752838,2025,no_111d,uranium,p56,2024
2032,0.752773,2025,no_111d,uranium,p56,2024
2033,0.752708,2025,no_111d,uranium,p56,2024
2034,0.752632,2025,no_111d,uranium,p56,2024
2035,0.752567,2025,no_111d,uranium,p56,2024
2036,0.752491,2025,no_111d,uranium,p56,2024
2037,0.752425,2025,no_111d,uranium,p56,2024
2038,0.75236,2025,no_111d,uranium,p56,2024
2039,0.752284,2025,no_111d,uranium,p56,2024
2040,0.752219,2025,no_111d,uranium,p56,2024
2041,0.752154,2025,no_111d,uranium,p56,2024
2042,0.752078,2025,no_111d,uranium,p56,2024
2043,0.752012,2025,no_111d,uranium,p56,2024
2044,0.751936,2025,no_111d,uranium,p56,2024
2045,0.751871,2025,no_111d,uranium,p56,2024
2046,0.751806,2025,no_111d,uranium,p56,2024
2047,0.75173,2025,no_111d,uranium,p56,2024
2048,0.751665,2025,no_111d,uranium,p56,2024
2049,0.751599,2025,no_111d,uranium,p56,2024
2050,0.751523,2025,no_111d,uranium,p56,2024
2024,0.753328,2025,reference,uranium,p56,2024
2025,0.753262,2025,reference,uranium,p56,2024
2026,0.753186,2025,reference,uranium,p56,2024
2027,0.753121,2025,reference,uranium,p56,2024
2028,0.753056,2025,reference,uranium,p56,2024
2029,0.75298,2025,reference,uranium,p56,2024
2030,0.752914,2025,reference,uranium,p56,2024
2031,0.752838,2025,reference,uranium,p56,2024
2032,0.752773,2025,reference,uranium,p56,2024
2033,0.752708,2025,reference,uranium,p56,2024
2034,0.752632,2025,reference,uranium,p56,2024
2035,0.752567,2025,reference,uranium,p56,2024
2036,0.752491,2025,reference,uranium,p56,2024
2037,0.752425,2025,reference,uranium,p56,2024
2038,0.75236,2025,reference,uranium,p56,2024
2039,0.752284,2025,reference,uranium,p56,2024
2040,0.752219,2025,reference,uranium,p56,2024
2041,0.752154,2025,reference,uranium,p56,2024
2042,0.752078,2025,reference,uranium,p56,2024
2043,0.752012,2025,reference,uranium,p56,2024
2044,0.751936,2025,reference,uranium,p56,2024
2045,0.751871,2025,reference,uranium,p56,2024
2046,0.751806,2025,reference,uranium,p56,2024
2047,0.75173,2025,reference,uranium,p56,2024
2048,0.751665,2025,reference,uranium,p56,2024
2049,0.751599,2025,reference,uranium,p56,2024
2050,0.751523,2025,reference,uranium,p56,2024
2024,2.16276,2025,no_111d,coal,p57,2024
2025,2.16306,2025,no_111d,coal,p57,2024
2026,2.17998,2025,no_111d,coal,p57,2024
2027,2.16102,2025,no_111d,coal,p57,2024
2028,2.12957,2025,no_111d,coal,p57,2024
2029,2.11187,2025,no_111d,coal,p57,2024
2030,2.07376,2025,no_111d,coal,p57,2024
2031,2.05911,2025,no_111d,coal,p57,2024
2032,2.0475,2025,no_111d,coal,p57,2024
2033,2.05567,2025,no_111d,coal,p57,2024
2034,2.05776,2025,no_111d,coal,p57,2024
2035,2.05793,2025,no_111d,coal,p57,2024
2036,2.0587,2025,no_111d,coal,p57,2024
2037,2.0875,2025,no_111d,coal,p57,2024
2038,2.0852,2025,no_111d,coal,p57,2024
2039,2.0764,2025,no_111d,coal,p57,2024
2040,2.07448,2025,no_111d,coal,p57,2024
